# id,category
cifar100/img/test/apple_s_000045.png,apple
cifar100/img/test/worm_snake_s_000180.png,worm
cifar100/img/test/armchair_s_002501.png,ray
cifar100/img/test/army_tank_s_000932.png,tank
cifar100/img/test/orchid_s_001923.png,mushroom
cifar100/img/test/orange_s_002574.png,pear
cifar100/img/test/shark_s_001026.png,dolphin
cifar100/img/test/rocket_s_001799.png,skyscraper
cifar100/img/test/bear_cub_s_000261.png,otter
cifar100/img/test/young_girl_s_002021.png,trout
cifar100/img/test/black_hills_s_000017.png,mountain
cifar100/img/test/forest_s_001535.png,forest
cifar100/img/test/mackerel_shark_s_000077.png,dolphin
cifar100/img/test/worm_s_001178.png,lizard
cifar100/img/test/wolf_s_001920.png,wolf
cifar100/img/test/tractor_s_000764.png,camel
cifar100/img/test/bear_s_002260.png,lobster
cifar100/img/test/butterfly_orchid_s_000016.png,wolf
cifar100/img/test/train_s_000626.png,mountain
cifar100/img/test/lobster_s_001676.png,kangaroo
cifar100/img/test/male_child_s_001115.png,chimpanzee
cifar100/img/test/carassius_auratus_s_000423.png,aquarium_fish
cifar100/img/test/mushroom_s_000694.png,tulip
cifar100/img/test/goblet_s_000855.png,telephone
cifar100/img/test/spider_s_001912.png,lion
cifar100/img/test/acer_saccharinum_s_001159.png,maple_tree
cifar100/img/test/butterfly_orchid_s_001059.png,chair
cifar100/img/test/bell_pepper_s_001073.png,orange
cifar100/img/test/lamp_s_000234.png,lamp
cifar100/img/test/butterfly_s_003187.png,caterpillar
cifar100/img/test/crab_s_001128.png,elephant
cifar100/img/test/crocodylus_porosus_s_001060.png,whale
cifar100/img/test/drawbridge_s_002502.png,bridge
cifar100/img/test/leopard_s_000645.png,wolf
cifar100/img/test/gecko_s_001036.png,snake
cifar100/img/test/ankylosaurus_s_000002.png,shrew
cifar100/img/test/pinus_edulis_s_000070.png,pine_tree
cifar100/img/test/safety_bike_s_001132.png,chimpanzee
cifar100/img/test/castle_s_002912.png,castle
cifar100/img/test/oil_palm_s_000015.png,palm_tree
cifar100/img/test/adam_s_001347.png,snail
cifar100/img/test/tree_squirrel_s_000479.png,lion
cifar100/img/test/cichlid_fish_s_000855.png,aquarium_fish
cifar100/img/test/sunflower_s_000424.png,sunflower
cifar100/img/test/mushroom_s_002281.png,forest
cifar100/img/test/red_fox_s_001523.png,fox
cifar100/img/test/telephone_s_001171.png,telephone
cifar100/img/test/willow_tree_s_002137.png,oak_tree
cifar100/img/test/telephone_set_s_000244.png,telephone
cifar100/img/test/turtle_s_000057.png,turtle
cifar100/img/test/macropus_giganteus_s_000317.png,fox
cifar100/img/test/easy_chair_s_001298.png,tulip
cifar100/img/test/cattle_s_000184.png,flatfish
cifar100/img/test/infant_s_000061.png,squirrel
cifar100/img/test/armchair_s_002013.png,couch
cifar100/img/test/rainbow_trout_s_001781.png,table
cifar100/img/test/river_otter_s_000245.png,lion
cifar100/img/test/rabbit_s_002173.png,squirrel
cifar100/img/test/opossum_s_002185.png,snail
cifar100/img/test/train_s_000361.png,house
cifar100/img/test/rose_s_001140.png,hamster
cifar100/img/test/red_fox_s_001944.png,lion
cifar100/img/test/male_child_s_000120.png,girl
cifar100/img/test/river_otter_s_000730.png,mouse
cifar100/img/test/divided_highway_s_000005.png,road
cifar100/img/test/quercus_robur_s_001308.png,maple_tree
cifar100/img/test/africanized_bee_s_000588.png,bee
cifar100/img/test/barn_spider_s_000589.png,spider
cifar100/img/test/alarm_clock_s_000181.png,television
cifar100/img/test/clock_s_000511.png,man
cifar100/img/test/phone_s_002413.png,telephone
cifar100/img/test/bowl_s_001113.png,clock
cifar100/img/test/cichlid_s_002150.png,aquarium_fish
cifar100/img/test/striped_skunk_s_000544.png,cockroach
cifar100/img/test/moped_s_000007.png,motorcycle
cifar100/img/test/built_in_bed_s_001229.png,camel
cifar100/img/test/boat_train_s_001022.png,train
cifar100/img/test/eagle_ray_s_000027.png,snail
cifar100/img/test/nematode_s_000042.png,worm
cifar100/img/test/forest_s_001101.png,couch
cifar100/img/test/sunflower_s_001372.png,sunflower
cifar100/img/test/wtc_s_001576.png,skyscraper
cifar100/img/test/morel_s_000922.png,shrew
cifar100/img/test/lady_tulip_s_000383.png,poppy
cifar100/img/test/lapin_s_002756.png,girl
cifar100/img/test/garden_snail_s_001158.png,mushroom
cifar100/img/test/mountain_rose_s_000548.png,snail
cifar100/img/test/lift_bridge_s_001228.png,bridge
cifar100/img/test/rainbow_trout_s_000343.png,wolf
cifar100/img/test/sweet_pepper_s_001800.png,apple
cifar100/img/test/fin_whale_s_001662.png,shark
cifar100/img/test/motorcycle_s_000211.png,motorcycle
cifar100/img/test/quercus_rubra_s_001409.png,oak_tree
cifar100/img/test/atlantic_bottlenose_dolphin_s_000381.png,whale
cifar100/img/test/mountain_s_000135.png,skyscraper
cifar100/img/test/boy_s_000603.png,girl
cifar100/img/test/bear_s_002180.png,bear
cifar100/img/test/palace_s_001073.png,tank
cifar100/img/test/tree_squirrel_s_000952.png,kangaroo
cifar100/img/test/wardrobe_s_000493.png,wardrobe
cifar100/img/test/pachycephalosaurus_s_000106.png,otter
cifar100/img/test/cable_television_s_000487.png,television
cifar100/img/test/alp_s_000650.png,mountain
cifar100/img/test/possum_s_001778.png,turtle
cifar100/img/test/bosc_s_000554.png,pear
cifar100/img/test/leopard_s_000931.png,possum
cifar100/img/test/whale_s_000981.png,shark
cifar100/img/test/chalice_s_001864.png,cup
cifar100/img/test/soda_can_s_000277.png,can
cifar100/img/test/ribbon_worm_s_000016.png,caterpillar
cifar100/img/test/abel_s_000090.png,television
cifar100/img/test/indian_elephant_s_001037.png,elephant
cifar100/img/test/couch_s_001395.png,couch
cifar100/img/test/infant_s_000542.png,lion
cifar100/img/test/greenland_whale_s_000069.png,cloud
cifar100/img/test/chimpanzee_s_000177.png,chimpanzee
cifar100/img/test/bell_pepper_s_000192.png,worm
cifar100/img/test/pine_tree_s_002254.png,oak_tree
cifar100/img/test/date_palm_s_000480.png,palm_tree
cifar100/img/test/goblet_s_000989.png,cup
cifar100/img/test/castle_s_002463.png,shrew
cifar100/img/test/temple_orange_s_000013.png,orange
cifar100/img/test/sea_s_001235.png,sea
cifar100/img/test/beetle_s_001616.png,boy
cifar100/img/test/wardrobe_s_000863.png,cup
cifar100/img/test/navel_orange_s_000275.png,pear
cifar100/img/test/bulldozer_s_001609.png,bus
cifar100/img/test/bowl_s_002056.png,snail
cifar100/img/test/goblet_s_000363.png,cup
cifar100/img/test/ladybug_s_000086.png,beetle
cifar100/img/test/syrian_hamster_s_001248.png,mouse
cifar100/img/test/spider_s_002870.png,forest
cifar100/img/test/valencia_orange_s_001579.png,orange
cifar100/img/test/tv_s_000294.png,television
cifar100/img/test/panthera_leo_s_000113.png,mouse
cifar100/img/test/skyscraper_s_002497.png,castle
cifar100/img/test/icbm_s_000848.png,bottle
cifar100/img/test/alarm_clock_s_000015.png,wolf
cifar100/img/test/castle_s_001352.png,castle
cifar100/img/test/honeybee_s_002186.png,bee
cifar100/img/test/bitter_orange_tree_s_000037.png,tulip
cifar100/img/test/byway_s_000649.png,sea
cifar100/img/test/lizard_s_000486.png,train
cifar100/img/test/dozer_s_000973.png,dinosaur
cifar100/img/test/dromedary_s_000271.png,snake
cifar100/img/test/squirrel_s_000784.png,cattle
cifar100/img/test/lobster_s_000988.png,sweet_pepper
cifar100/img/test/rorqual_s_001322.png,whale
cifar100/img/test/house_s_000615.png,house
cifar100/img/test/eastern_grey_squirrel_s_000069.png,wolf
cifar100/img/test/goblet_s_001040.png,cup
cifar100/img/test/school_bus_s_000564.png,poppy
cifar100/img/test/cirrocumulus_cloud_s_000145.png,cloud
cifar100/img/test/quercus_coccinea_s_000846.png,oak_tree
cifar100/img/test/oriental_cockroach_s_001567.png,cockroach
cifar100/img/test/chimpanzee_s_001601.png,caterpillar
cifar100/img/test/river_otter_s_001576.png,trout
cifar100/img/test/enterobius_vermicularis_s_000209.png,cup
cifar100/img/test/black_woman_s_001245.png,dinosaur
cifar100/img/test/chimpanzee_s_000896.png,chimpanzee
cifar100/img/test/pine_s_001991.png,pine_tree
cifar100/img/test/bottle_s_001518.png,lizard
cifar100/img/test/streetcar_s_000225.png,bus
cifar100/img/test/panthera_tigris_s_000620.png,chimpanzee
cifar100/img/test/sea_turtle_s_000481.png,lobster
cifar100/img/test/dessert_plate_s_000200.png,plate
cifar100/img/test/buckingham_palace_s_002404.png,castle
cifar100/img/test/gecko_s_002030.png,turtle
cifar100/img/test/mountain_s_000049.png,mountain
cifar100/img/test/streetcar_s_000489.png,streetcar
cifar100/img/test/snake_s_000247.png,elephant
cifar100/img/test/closet_s_001217.png,table
cifar100/img/test/electric_lamp_s_000128.png,lamp
cifar100/img/test/serengeti_plain_s_000839.png,plain
cifar100/img/test/tree_squirrel_s_000550.png,table
cifar100/img/test/pickup_truck_s_000965.png,streetcar
cifar100/img/test/castor_canadensis_s_000969.png,butterfly
cifar100/img/test/panthera_tigris_s_000257.png,tiger
cifar100/img/test/caterpillar_s_001187.png,lobster
cifar100/img/test/cockroach_s_000457.png,cattle
cifar100/img/test/syrian_hamster_s_000588.png,hamster
cifar100/img/test/stone_crab_s_000178.png,porcupine
cifar100/img/test/neomys_fodiens_s_000284.png,shrew
cifar100/img/test/panthera_tigris_s_000067.png,camel
cifar100/img/test/toddy_palm_s_000130.png,palm_tree
cifar100/img/test/bear_cub_s_001718.png,skunk
cifar100/img/test/rabbit_s_001272.png,bee
cifar100/img/test/mcintosh_s_000614.png,apple
cifar100/img/test/lioness_s_002789.png,lion
cifar100/img/test/alarm_clock_s_000554.png,lobster
cifar100/img/test/maple_s_000389.png,maple_tree
cifar100/img/test/lapin_s_000043.png,dolphin
cifar100/img/test/clock_s_000075.png,skyscraper
cifar100/img/test/step_rocket_s_000170.png,rocket
cifar100/img/test/bottle_s_000693.png,bottle
cifar100/img/test/colubrid_s_000718.png,snake
cifar100/img/test/castor_canadensis_s_001223.png,trout
cifar100/img/test/ballistic_missile_s_001435.png,rocket
cifar100/img/test/adam_s_001001.png,girl
cifar100/img/test/gray_wolf_s_001036.png,wolf
cifar100/img/test/ornithischian_s_000108.png,dinosaur
cifar100/img/test/caterpillar_s_001765.png,aquarium_fish
cifar100/img/test/possum_s_000021.png,crocodile
cifar100/img/test/black_woman_s_000458.png,woman
cifar100/img/test/rabbit_s_000892.png,rabbit
cifar100/img/test/syrian_hamster_s_000592.png,hamster
cifar100/img/test/wardrobe_s_001112.png,bus
cifar100/img/test/table_s_000571.png,table
cifar100/img/test/trout_s_001395.png,turtle
cifar100/img/test/easy_chair_s_001385.png,chair
cifar100/img/test/syrian_hamster_s_000936.png,hamster
cifar100/img/test/mus_musculus_s_000014.png,porcupine
cifar100/img/test/skyscraper_s_000386.png,skyscraper
cifar100/img/test/stegosaurus_s_000848.png,elephant
cifar100/img/test/porcupine_s_000918.png,porcupine
cifar100/img/test/carniolan_bee_s_000001.png,bee
cifar100/img/test/dolphin_s_001249.png,snake
cifar100/img/test/nematode_s_001819.png,worm
cifar100/img/test/river_otter_s_000574.png,shark
cifar100/img/test/chimpanzee_s_000960.png,bear
cifar100/img/test/macropus_giganteus_s_000223.png,lion
cifar100/img/test/bell_pepper_s_001183.png,sweet_pepper
cifar100/img/test/torpedo_s_000322.png,house
cifar100/img/test/elephas_maximus_s_000116.png,elephant
cifar100/img/test/mount_s_001105.png,mountain
cifar100/img/test/keyboard_s_000944.png,keyboard
cifar100/img/test/raccoon_s_000998.png,camel
cifar100/img/test/raccoon_s_001922.png,telephone
cifar100/img/test/navel_orange_s_000543.png,orange
cifar100/img/test/butterfly_orchid_s_001815.png,rose
cifar100/img/test/power_mower_s_000674.png,lawn_mower
cifar100/img/test/syrian_hamster_s_001402.png,hamster
cifar100/img/test/plate_s_001617.png,clock
cifar100/img/test/panthera_tigris_s_000930.png,tiger
cifar100/img/test/dolphin_s_000769.png,dolphin
cifar100/img/test/oxen_s_000709.png,crocodile
cifar100/img/test/whale_s_000089.png,whale
cifar100/img/test/lawn_mower_s_001370.png,lawn_mower
cifar100/img/test/tractor_s_000454.png,motorcycle
cifar100/img/test/cattle_s_000763.png,tank
cifar100/img/test/adam_s_002766.png,man
cifar100/img/test/colubrid_s_000467.png,baby
cifar100/img/test/bungalow_s_000353.png,house
cifar100/img/test/elephant_s_001023.png,skyscraper
cifar100/img/test/clock_s_000211.png,clock
cifar100/img/test/baby_s_000456.png,flatfish
cifar100/img/test/colubrid_s_000807.png,tractor
cifar100/img/test/minibus_s_000302.png,rocket
cifar100/img/test/shark_s_000161.png,skyscraper
cifar100/img/test/morel_s_000265.png,camel
cifar100/img/test/rorqual_s_000235.png,whale
cifar100/img/test/baby_s_000727.png,girl
cifar100/img/test/kangaroo_s_001729.png,mushroom
cifar100/img/test/eve_s_000023.png,lion
cifar100/img/test/goblet_s_001267.png,cup
cifar100/img/test/caterpillar_s_001606.png,lobster
cifar100/img/test/leopard_s_000025.png,beaver
cifar100/img/test/tiger_beetle_s_000212.png,otter
cifar100/img/test/tiger_s_000254.png,crocodile
cifar100/img/test/dessert_plate_s_000390.png,bowl
cifar100/img/test/lift_bridge_s_000576.png,streetcar
cifar100/img/test/cycle_s_000970.png,tiger
cifar100/img/test/tulip_s_001686.png,beetle
cifar100/img/test/motor_mower_s_000419.png,lawn_mower
cifar100/img/test/forest_s_001196.png,forest
cifar100/img/test/rabbit_s_001433.png,squirrel
cifar100/img/test/castle_s_000371.png,mountain
cifar100/img/test/mushroom_s_002076.png,cattle
cifar100/img/test/parasitic_worm_s_000037.png,worm
cifar100/img/test/sweater_girl_s_002007.png,baby
cifar100/img/test/eagle_ray_s_000071.png,shark
cifar100/img/test/hedgehog_s_001821.png,crocodile
cifar100/img/test/hedgehog_s_000691.png,porcupine
cifar100/img/test/bottle_s_002098.png,bottle
cifar100/img/test/pickup_s_002038.png,pickup_truck
cifar100/img/test/red_osier_s_000163.png,willow_tree
cifar100/img/test/garden_snail_s_001661.png,shrew
cifar100/img/test/cichlid_s_000893.png,aquarium_fish
cifar100/img/test/cricetus_cricetus_s_000356.png,girl
cifar100/img/test/valencia_orange_s_001770.png,bee
cifar100/img/test/bell_pepper_s_000021.png,orchid
cifar100/img/test/minibus_s_001284.png,bus
cifar100/img/test/black_woman_s_000648.png,girl
cifar100/img/test/chimpanzee_s_000179.png,bear
cifar100/img/test/female_child_s_000597.png,flatfish
cifar100/img/test/keyboard_s_001236.png,keyboard
cifar100/img/test/alp_s_001840.png,seal
cifar100/img/test/streetcar_s_001846.png,streetcar
cifar100/img/test/young_girl_s_002096.png,television
cifar100/img/test/bear_cub_s_000608.png,chimpanzee
cifar100/img/test/snail_s_000056.png,rabbit
cifar100/img/test/dozer_s_000978.png,cattle
cifar100/img/test/atlantic_bottlenose_dolphin_s_000070.png,whale
cifar100/img/test/army_tank_s_001827.png,tank
cifar100/img/test/pine_s_000024.png,house
cifar100/img/test/motorcycle_s_002126.png,motorcycle
cifar100/img/test/woman_s_000075.png,tulip
cifar100/img/test/kangaroo_s_002908.png,kangaroo
cifar100/img/test/squirrel_s_001826.png,squirrel
cifar100/img/test/keyboard_s_001125.png,crocodile
cifar100/img/test/sunflower_s_001177.png,telephone
cifar100/img/test/lion_s_000838.png,lion
cifar100/img/test/lift_bridge_s_001422.png,bridge
cifar100/img/test/chimpanzee_s_000318.png,chimpanzee
cifar100/img/test/caterpillar_s_000950.png,squirrel
cifar100/img/test/sofa_s_000269.png,couch
cifar100/img/test/built_in_bed_s_002263.png,television
cifar100/img/test/sofa_s_000186.png,beaver
cifar100/img/test/hedgehog_s_000376.png,porcupine
cifar100/img/test/worm_snake_s_000130.png,baby
cifar100/img/test/beaver_s_000449.png,mushroom
cifar100/img/test/lamp_s_002242.png,mushroom
cifar100/img/test/stegosaurus_s_000948.png,cattle
cifar100/img/test/camel_s_001710.png,camel
cifar100/img/test/computer_keyboard_s_001904.png,dolphin
cifar100/img/test/mount_s_000308.png,mountain
cifar100/img/test/sea_turtle_s_002665.png,dolphin
cifar100/img/test/computer_keyboard_s_000776.png,motorcycle
cifar100/img/test/garden_snail_s_001175.png,bee
cifar100/img/test/icbm_s_001656.png,pine_tree
cifar100/img/test/jaffa_orange_s_000171.png,orange
cifar100/img/test/possum_s_000158.png,crab
cifar100/img/test/lift_bridge_s_000399.png,bridge
cifar100/img/test/bartlett_pear_s_000114.png,pear
cifar100/img/test/bed_s_000859.png,bed
cifar100/img/test/castle_s_000225.png,house
cifar100/img/test/wolf_s_001450.png,camel
cifar100/img/test/house_s_000919.png,castle
cifar100/img/test/minibike_s_001732.png,motorcycle
cifar100/img/test/argiope_aurantia_s_000218.png,spider
cifar100/img/test/bed_s_001635.png,bed
cifar100/img/test/bell_pepper_s_001153.png,pear
cifar100/img/test/oilcan_s_000496.png,woman
cifar100/img/test/power_mower_s_001556.png,lizard
cifar100/img/test/minibike_s_001867.png,motorcycle
cifar100/img/test/orchid_s_000233.png,orchid
cifar100/img/test/argiope_aurantia_s_001061.png,cattle
cifar100/img/test/stingray_s_002498.png,rabbit
cifar100/img/test/mako_s_001639.png,clock
cifar100/img/test/pearmain_s_000339.png,pear
cifar100/img/test/oxen_s_001761.png,cattle
cifar100/img/test/butterfly_s_001639.png,woman
cifar100/img/test/stegosaurus_s_000170.png,lobster
cifar100/img/test/table_s_001083.png,table
cifar100/img/test/minibike_s_002227.png,flatfish
cifar100/img/test/syrian_hamster_s_000089.png,plate
cifar100/img/test/twin_towers_s_001441.png,seal
cifar100/img/test/bowhead_s_000005.png,whale
cifar100/img/test/chaise_s_002016.png,chair
cifar100/img/test/pine_tree_s_000036.png,pine_tree
cifar100/img/test/bartlett_pear_s_000212.png,pear
cifar100/img/test/numbfish_s_000032.png,pear
cifar100/img/test/apis_mellifera_s_001446.png,bee
cifar100/img/test/adriatic_sea_s_000498.png,sea
cifar100/img/test/chimp_s_000474.png,elephant
cifar100/img/test/beetle_s_000494.png,skunk
cifar100/img/test/rainbow_trout_s_001003.png,bed
cifar100/img/test/tulipa_clusiana_s_000337.png,clock
cifar100/img/test/television_s_000374.png,television
cifar100/img/test/sea_trout_s_000375.png,trout
cifar100/img/test/beer_can_s_002871.png,bed
cifar100/img/test/telephone_set_s_000993.png,fox
cifar100/img/test/pickup_truck_s_001799.png,pickup_truck
cifar100/img/test/dozer_s_000497.png,dinosaur
cifar100/img/test/grey_wolf_s_000016.png,kangaroo
cifar100/img/test/sweet_pepper_s_002289.png,lion
cifar100/img/test/fur_seal_s_000126.png,otter
cifar100/img/test/tank_s_001622.png,seal
cifar100/img/test/mower_s_001035.png,television
cifar100/img/test/bear_cub_s_001740.png,mushroom
cifar100/img/test/chaise_s_000848.png,chair
cifar100/img/test/fishbowl_s_000151.png,streetcar
cifar100/img/test/sorex_araneus_s_000357.png,shrew
cifar100/img/test/mount_s_001502.png,castle
cifar100/img/test/porcupine_s_001219.png,cockroach
cifar100/img/test/rainbow_trout_s_002249.png,snail
cifar100/img/test/elaeis_guineensis_s_000038.png,palm_tree
cifar100/img/test/dwarf_tulip_s_000032.png,orchid
cifar100/img/test/cattle_s_000462.png,butterfly
cifar100/img/test/possum_s_001161.png,ray
cifar100/img/test/chalice_s_001440.png,cup
cifar100/img/test/boy_s_000716.png,whale
cifar100/img/test/hand_mower_s_000801.png,otter
cifar100/img/test/streetcar_s_001207.png,streetcar
cifar100/img/test/train_s_001760.png,train
cifar100/img/test/bulldozer_s_000073.png,tractor
cifar100/img/test/phone_s_000594.png,telephone
cifar100/img/test/clock_s_001704.png,wardrobe
cifar100/img/test/mower_s_000278.png,baby
cifar100/img/test/mouse_s_000239.png,turtle
cifar100/img/test/crocodylus_porosus_s_000179.png,crocodile
cifar100/img/test/television_system_s_000134.png,television
cifar100/img/test/chimp_s_002528.png,chimpanzee
cifar100/img/test/red_fox_s_002279.png,lion
cifar100/img/test/syrian_hamster_s_000083.png,hamster
cifar100/img/test/railroad_train_s_001692.png,lawn_mower
cifar100/img/test/closet_s_001237.png,wardrobe
cifar100/img/test/adriatic_sea_s_001538.png,sea
cifar100/img/test/indian_elephant_s_001560.png,porcupine
cifar100/img/test/poppy_s_000553.png,poppy
cifar100/img/test/rorqual_s_001287.png,whale
cifar100/img/test/forest_s_001106.png,forest
cifar100/img/test/kangaroo_s_000999.png,lion
cifar100/img/test/bowhead_s_001489.png,shrew
cifar100/img/test/mower_s_001486.png,lawn_mower
cifar100/img/test/oriental_cockroach_s_000203.png,beetle
cifar100/img/test/tractor_s_000365.png,maple_tree
cifar100/img/test/camel_s_002289.png,mouse
cifar100/img/test/tram_s_000591.png,streetcar
cifar100/img/test/cycle_s_000068.png,house
cifar100/img/test/minibike_s_000880.png,house
cifar100/img/test/dolphin_s_002010.png,dolphin
cifar100/img/test/oak_tree_s_000073.png,pine_tree
cifar100/img/test/barn_spider_s_000055.png,man
cifar100/img/test/easy_chair_s_000056.png,bowl
cifar100/img/test/divided_highway_s_000906.png,road
cifar100/img/test/coffee_can_s_001443.png,can
cifar100/img/test/carphophis_amoenus_s_000257.png,lizard
cifar100/img/test/lobster_s_001699.png,baby
cifar100/img/test/indian_elephant_s_001322.png,house
cifar100/img/test/racoon_s_000185.png,kangaroo
cifar100/img/test/quercus_rubra_s_000700.png,oak_tree
cifar100/img/test/lion_cub_s_001957.png,rabbit
cifar100/img/test/armchair_s_001047.png,chair
cifar100/img/test/black_woman_s_001016.png,clock
cifar100/img/test/roach_s_000183.png,cockroach
cifar100/img/test/adriatic_s_002492.png,mountain
cifar100/img/test/mount_s_001152.png,turtle
cifar100/img/test/banded_gecko_s_001052.png,trout
cifar100/img/test/adam_s_001540.png,house
cifar100/img/test/poppy_s_002247.png,television
cifar100/img/test/clock_s_001451.png,wolf
cifar100/img/test/boy_s_001043.png,house
cifar100/img/test/bulldozer_s_001694.png,tractor
cifar100/img/test/worm_s_001631.png,porcupine
cifar100/img/test/shark_s_001487.png,dolphin
cifar100/img/test/crab_s_000629.png,crab
cifar100/img/test/bitter_orange_s_000899.png,tulip
cifar100/img/test/bowl_s_002436.png,bowl
cifar100/img/test/mower_s_000322.png,spider
cifar100/img/test/lift_bridge_s_001352.png,house
cifar100/img/test/baby_s_001506.png,train
cifar100/img/test/manual-beaver019.png,beaver
cifar100/img/test/computer_keyboard_s_000600.png,mountain
cifar100/img/test/cattle_s_000279.png,cattle
cifar100/img/test/date_palm_s_000022.png,palm_tree
cifar100/img/test/common_shrew_s_000750.png,squirrel
cifar100/img/test/spider_s_002618.png,camel
cifar100/img/test/shark_s_001900.png,pine_tree
cifar100/img/test/adam_s_001812.png,woman
cifar100/img/test/bear_cub_s_000430.png,porcupine
cifar100/img/test/clock_s_002176.png,clock
cifar100/img/test/apis_mellifera_s_001470.png,wolf
cifar100/img/test/pine_s_001141.png,pine_tree
cifar100/img/test/butterfly_orchid_s_001195.png,chimpanzee
cifar100/img/test/television_s_001101.png,television
cifar100/img/test/baby_s_002130.png,bee
cifar100/img/test/tv_s_000834.png,can
cifar100/img/test/mount_s_002562.png,sea
cifar100/img/test/rainbow_trout_s_000355.png,trout
cifar100/img/test/boardinghouse_s_000452.png,couch
cifar100/img/test/jaffa_orange_s_000086.png,orchid
cifar100/img/test/mushroom_s_002264.png,mushroom
cifar100/img/test/ladybeetle_s_000001.png,butterfly
cifar100/img/test/helminth_s_000741.png,worm
cifar100/img/test/bus_s_000146.png,bus
cifar100/img/test/sofa_s_000894.png,flatfish
cifar100/img/test/raccoon_s_001371.png,raccoon
cifar100/img/test/squirrel_s_002184.png,squirrel
cifar100/img/test/clock_s_002339.png,skyscraper
cifar100/img/test/mako_s_000690.png,cloud
cifar100/img/test/sweet_pepper_s_000331.png,tulip
cifar100/img/test/butterfly_s_001108.png,raccoon
cifar100/img/test/leopard_s_000767.png,leopard
cifar100/img/test/desk_phone_s_000688.png,telephone
cifar100/img/test/clock_s_000932.png,lion
cifar100/img/test/train_s_001933.png,road
cifar100/img/test/masked_shrew_s_000044.png,turtle
cifar100/img/test/oriental_cockroach_s_000874.png,pear
cifar100/img/test/table_s_002666.png,snake
cifar100/img/test/trout_s_002736.png,rocket
cifar100/img/test/grey_wolf_s_000014.png,wolf
cifar100/img/test/panthera_tigris_s_000021.png,mushroom
cifar100/img/test/beaver_s_001776.png,lion
cifar100/img/test/stone_crab_s_000778.png,crab
cifar100/img/test/alarm_clock_s_001142.png,willow_tree
cifar100/img/test/cattle_s_000159.png,cattle
cifar100/img/test/guitarfish_s_000799.png,pear
cifar100/img/test/shark_s_001359.png,dolphin
cifar100/img/test/table_s_000018.png,lawn_mower
cifar100/img/test/black_woman_s_000275.png,dolphin
cifar100/img/test/drone_s_000071.png,bee
cifar100/img/test/female_child_s_000236.png,beaver
cifar100/img/test/stegosaur_s_000498.png,boy
cifar100/img/test/morel_s_000655.png,mushroom
cifar100/img/test/pine_tree_s_000182.png,pine_tree
cifar100/img/test/poppy_s_001178.png,poppy
cifar100/img/test/field_s_001212.png,plain
cifar100/img/test/divided_highway_s_001196.png,road
cifar100/img/test/banded_gecko_s_000239.png,spider
cifar100/img/test/bell_pepper_s_000516.png,sweet_pepper
cifar100/img/test/apple_s_000300.png,pear
cifar100/img/test/hand_mower_s_000009.png,caterpillar
cifar100/img/test/car_train_s_001871.png,house
cifar100/img/test/moped_s_000033.png,motorcycle
cifar100/img/test/sunflower_s_001847.png,sunflower
cifar100/img/test/eagle_ray_s_000004.png,shark
cifar100/img/test/cup_s_000927.png,telephone
cifar100/img/test/goblet_s_000866.png,bottle
cifar100/img/test/sea_s_000347.png,sea
cifar100/img/test/argiope_aurantia_s_000741.png,spider
cifar100/img/test/panthera_leo_s_001614.png,lion
cifar100/img/test/castle_s_002823.png,castle
cifar100/img/test/bunk_s_000143.png,house
cifar100/img/test/castle_s_000050.png,castle
cifar100/img/test/beetle_s_000364.png,beetle
cifar100/img/test/table_s_002514.png,table
cifar100/img/test/bartlett_pear_s_000181.png,sweet_pepper
cifar100/img/test/nile_crocodile_s_001503.png,ray
cifar100/img/test/pear_s_000501.png,couch
cifar100/img/test/access_road_s_000024.png,road
cifar100/img/test/dungeness_crab_s_000633.png,rose
cifar100/img/test/pine_tree_s_001230.png,palm_tree
cifar100/img/test/castor_fiber_s_000422.png,porcupine
cifar100/img/test/surveillance_system_s_000546.png,television
cifar100/img/test/schistosome_s_000127.png,clock
cifar100/img/test/bear_s_000038.png,chimpanzee
cifar100/img/test/raccoon_s_000514.png,girl
cifar100/img/test/kangaroo_s_000322.png,mushroom
cifar100/img/test/camel_s_000353.png,dinosaur
cifar100/img/test/skunk_s_002374.png,skunk
cifar100/img/test/eames_chair_s_000196.png,chair
cifar100/img/test/acer_saccharum_s_001441.png,cattle
cifar100/img/test/golden_delicious_s_000273.png,pear
cifar100/img/test/mourning_cloak_s_000039.png,forest
cifar100/img/test/armoured_combat_vehicle_s_000152.png,kangaroo
cifar100/img/test/poppy_s_001263.png,spider
cifar100/img/test/otter_s_000495.png,camel
cifar100/img/test/porcupine_s_000004.png,porcupine
cifar100/img/test/minuteman_s_000115.png,rocket
cifar100/img/test/bear_cub_s_000063.png,porcupine
cifar100/img/test/snail_s_002185.png,snail
cifar100/img/test/shark_s_000525.png,flatfish
cifar100/img/test/kangaroo_s_002368.png,fox
cifar100/img/test/pinyon_s_001545.png,shrew
cifar100/img/test/iron_oak_s_000301.png,palm_tree
cifar100/img/test/breakfast_table_s_001031.png,bridge
cifar100/img/test/bungalow_s_000412.png,house
cifar100/img/test/plain_s_000273.png,road
cifar100/img/test/chimp_s_000528.png,chimpanzee
cifar100/img/test/salix_alba_s_000735.png,maple_tree
cifar100/img/test/causeway_s_000367.png,road
cifar100/img/test/beer_can_s_000158.png,cup
cifar100/img/test/cattle_s_000532.png,cattle
